order_id,customer_id,order_date,signup_date,product_name,category,price,quantity,discount,total_revenue,payment_method,status,country,city,age,device_type
ORD000698,CUST1355,2025-02-28,2024-06-25,T-Shirt - Basic,Fashion,210.7,4,0.04,809.088,PayPal,Cancelled,India,Sydney,31.0,Mobile
ORD008599,CUST3819,2025-07-25,2025-02-12,Running Shoes - Pro,Home & Garden,77.85,2,0.11,138.57299999999998,Credit Card,Delivered,Canada,Toronto,66.0,Desktop
ORD003045,CUST8970,2025-02-25,2024-04-05,Coffee Maker - Basic,Fashion,70.44,6,0.2,338.112,Credit Card,Delivered,Australia,Mumbai,29.0,Mobile
ORD001777,CUST3158,2025-08-18,2025-06-10,Coffee Maker - Premium,Electronics,374.8,2,0.21,592.1840000000001,PayPal,Delivered,India,Sydney,31.0,Mobile
ORD001683,CUST5502,2025-08-21,2024-12-08,Novel - Premium,Fashion,311.46,1,0.3,218.02199999999996,PayPal,Cancelled,Germany,Berlin,34.0,Mobile
ORD006528,CUST2028,2025-04-10,2024-09-26,Running Shoes - Premium,Home & Garden,41.8,1,0.03,40.546,Credit Card,Delivered,Australia,,32.0,Desktop
ORD006843,CUST8324,2025-06-06,2024-11-07,Coffee Maker - Pro,Books,402.77,1,0.23,310.1329,Credit Card,Delivered,India,Sydney,44.0,Mobile
ORD007637,CUST9622,2025-03-08,2024-05-19,Novel - Basic,Electronics,106.03,3,0.13,276.73830000000004,PayPal,Pending,USA,Sao Paulo,38.0,Desktop
ORD007614,CUST2858,2025-01-05,2024-02-08,iPhone 16 - Premium,Fashion,321.62,6,0.09,1756.0452,PayPal,Pending,Brazil,Sydney,18.0,Desktop
ORD008070,CUST5537,2025-03-26,2024-07-18,Running Shoes - Premium,Sports,173.44,1,0.28,124.87679999999999,Credit Card,Delivered,France,Mumbai,37.0,Mobile
ORD009589,CUST8500,2025-03-04,2024-09-08,T-Shirt - Basic,Home & Garden,108.16,5,0.23,416.416,Bank Transfer,Delivered,USA,Sydney,22.0,Tablet
ORD001665,CUST9758,2025-11-06,2025-03-02,T-Shirt - Premium,Books,191.59,4,0.19,620.7516,Bank Transfer,Delivered,UK,Sydney,19.0,Tablet
ORD008313,CUST4497,2025-03-02,2025-01-30,Coffee Maker - Basic,Fashion,619.09,1,0.24,470.50840000000005,Credit Card,Pending,France,Mumbai,18.0,Mobile
ORD000724,CUST9782,2025-08-14,2025-07-02,Running Shoes - Pro,Books,43.31,1,0.25,32.4825,PayPal,Delivered,USA,Toronto,41.0,Mobile
ORD005220,CUST9148,2025-05-26,2024-07-29,Running Shoes - Basic,Fashion,24.72,2,0.0,49.44,Credit Card,Delivered,Brazil,,30.0,Mobile
ORD005059,CUST4614,2025-04-20,2024-08-29,iPhone 16 - Premium,Electronics,508.72,1,0.27,371.36560000000003,Credit Card,Delivered,UK,Paris,18.0,Mobile
ORD005839,CUST9026,2025-05-01,2025-02-03,Coffee Maker - Premium,Sports,58.99,1,0.08,54.2708,Credit Card,Delivered,India,Toronto,31.0,Mobile
ORD005630,CUST2602,2025-11-11,2025-02-27,Running Shoes - Pro,Electronics,71.9,5,,251.64999999999998,Credit Card,Delivered,India,Paris,33.0,Tablet
ORD002264,CUST3406,2025-11-21,2025-01-15,Coffee Maker - Pro,Electronics,207.44,1,0.07,192.9192,Credit Card,Pending,India,Berlin,32.0,Mobile
ORD007701,CUST4918,2025-05-13,2025-04-13,Coffee Maker - Premium,Books,35.19,1,0.13,30.615299999999998,Bank Transfer,Cancelled,Brazil,Berlin,33.0,Desktop
ORD007384,CUST5778,2025-06-02,2025-03-10,T-Shirt - Pro,Fashion,24.81,3,0.19,60.2883,PayPal,Delivered,Brazil,,56.0,Mobile
ORD009048,CUST1334,2025-04-20,2024-04-25,Running Shoes - Basic,Fashion,88.25,1,0.16,74.13,Credit Card,Delivered,Germany,Sydney,31.0,Mobile
ORD008968,CUST2772,2025-03-31,2025-01-21,iPhone 16 - Basic,Electronics,333.79,1,0.21,263.69410000000005,Bank Transfer,Delivered,Canada,Sao Paulo,42.0,Mobile
ORD009223,CUST4444,2025-05-05,2025-04-04,Running Shoes - Basic,Books,630.71,2,0.12,1110.0496,PayPal,Pending,USA,Sao Paulo,23.0,Mobile
ORD009856,CUST5644,2025-09-29,2024-10-27,iPhone 16 - Premium,Books,293.31,1,0.19,237.58110000000002,PayPal,Returned,France,New York,35.0,Mobile
ORD009542,CUST7735,2025-07-14,2024-11-25,T-Shirt - Pro,Home & Garden,224.58,5,0.02,1100.442,Bank Transfer,Delivered,France,New York,40.0,Desktop
ORD007549,CUST9585,2025-09-21,2025-05-08,T-Shirt - Premium,Books,80.05,2,0.16,134.48399999999998,Bank Transfer,Pending,Canada,,45.0,Mobile
ORD004675,CUST9389,2025-06-15,2025-04-13,T-Shirt - Pro,Electronics,75.65,1,0.17,62.789500000000004,PayPal,Delivered,India,London,30.0,Mobile
ORD003005,CUST8654,2025-08-10,2024-08-21,iPhone 16 - Basic,Electronics,1322.29,2,0.0,2644.58,Credit Card,Cancelled,Germany,Mumbai,32.0,Desktop
ORD004446,CUST4392,2025-09-12,2025-06-23,Coffee Maker - Premium,Fashion,219.24,3,0.13,572.2164,Cash,Delivered,USA,Toronto,31.0,Tablet
ORD008906,CUST7420,2025-12-22,2025-05-13,iPhone 16 - Basic,Fashion,1331.32,1,0.02,1304.6935999999998,Credit Card,Delivered,Canada,Sao Paulo,55.0,Desktop
ORD004942,CUST7651,2025-06-06,2024-10-06,Coffee Maker - Premium,Electronics,46.62,2,0.2,74.592,Bank Transfer,Returned,France,Berlin,20.0,Desktop
ORD001274,CUST7264,2025-04-14,2024-12-02,Running Shoes - Pro,Electronics,222.62,2,0.13,387.35880000000003,PayPal,Delivered,UK,New York,54.0,Mobile
ORD000916,CUST6315,2025-09-14,2024-12-19,Running Shoes - Pro,Electronics,233.45,3,0.27,511.2554999999999,Credit Card,Delivered,Australia,Sydney,43.0,Mobile
ORD006626,CUST9021,2025-12-10,2025-06-16,Running Shoes - Premium,Home & Garden,93.09,2,0.17,154.5294,PayPal,Delivered,Brazil,Mumbai,37.0,Tablet
ORD005906,CUST8313,2025-04-29,2025-01-31,Novel - Premium,Electronics,119.82,4,0.09,436.1448,Credit Card,Delivered,France,Paris,43.0,Tablet
ORD001757,CUST6364,2025-03-03,2024-07-13,iPhone 16 - Pro,Books,148.75,4,0.24,452.2,Credit Card,Pending,USA,Paris,24.0,Mobile
ORD006088,CUST8778,2025-09-17,2024-12-14,Novel - Premium,Books,386.55,2,0.24,587.556,Credit Card,Delivered,USA,London,35.0,Desktop
ORD001318,CUST9514,2025-06-21,2024-12-29,iPhone 16 - Basic,Fashion,142.55,2,0.11,253.73900000000003,Credit Card,Delivered,Brazil,Paris,49.0,Desktop
ORD006230,CUST6354,2025-10-31,2025-05-10,Coffee Maker - Pro,Books,70.37,2,0.03,136.5178,Credit Card,Delivered,Germany,Toronto,42.0,Tablet
ORD000359,CUST4703,2025-01-13,2024-03-01,iPhone 16 - Premium,Electronics,743.97,1,0.06,699.3317999999999,Bank Transfer,Delivered,USA,Sydney,31.0,Desktop
ORD004819,CUST7352,2025-07-13,2024-10-06,Novel - Basic,Electronics,27.35,2,0.15,46.495000000000005,Credit Card,Delivered,USA,,37.0,Mobile
ORD007467,CUST4729,2025-04-30,2024-05-12,Novel - Pro,Fashion,221.76,2,0.12,390.2976,Credit Card,Delivered,India,Sao Paulo,53.0,Desktop
ORD005523,CUST4034,2025-01-05,2024-10-09,iPhone 16 - Premium,Fashion,841.48,2,0.25,1262.22,Credit Card,Delivered,Germany,Sao Paulo,39.0,Mobile
ORD004384,CUST5200,2025-07-11,2025-03-02,Running Shoes - Basic,Electronics,44.84,3,0.26,99.54480000000001,PayPal,Delivered,Australia,Mumbai,37.0,Mobile
ORD000106,CUST5022,2025-07-01,2025-04-03,Novel - Basic,Electronics,67.91,3,0.08,187.4316,Credit Card,Delivered,India,Toronto,18.0,Mobile
ORD008045,CUST1855,2025-01-08,2024-08-21,Running Shoes - Premium,Books,95.11,1,0.12,83.6968,Credit Card,Delivered,France,Paris,26.0,Desktop
ORD007623,CUST9041,2025-07-25,2024-08-19,Novel - Basic,Sports,173.76,3,0.09,474.3648,Bank Transfer,Delivered,France,Sao Paulo,,Mobile
ORD008624,CUST7274,2025-04-16,2025-02-07,T-Shirt - Premium,Fashion,159.69,1,0.19,129.34890000000001,Credit Card,Delivered,Germany,Sao Paulo,35.0,Desktop
ORD007210,CUST5429,2025-06-19,2025-01-31,Coffee Maker - Premium,Books,197.73,2,0.06,371.7324,PayPal,Delivered,UK,,40.0,Mobile
ORD007615,CUST7927,2025-06-18,2024-10-11,iPhone 16 - Pro,Home & Garden,138.68,2,0.11,246.8504,Bank Transfer,Cancelled,France,Berlin,41.0,Mobile
ORD000110,CUST8529,2025-05-17,2024-10-27,Coffee Maker - Pro,Electronics,493.33,3,,1376.3907,PayPal,Delivered,France,Berlin,45.0,Mobile
ORD005753,CUST4210,2025-01-09,2024-06-03,T-Shirt - Pro,Fashion,457.24,2,0.26,676.7152,Credit Card,Cancelled,France,Mumbai,56.0,Mobile
ORD000892,CUST5945,2025-12-25,2025-02-20,Novel - Premium,Electronics,286.09,2,0.26,423.41319999999996,Credit Card,Cancelled,France,Berlin,25.0,Mobile
ORD009744,CUST1265,2025-06-16,2024-09-24,Coffee Maker - Pro,Fashion,1466.11,2,0.16,2463.0647999999997,Credit Card,Delivered,USA,New York,45.0,Mobile
ORD001091,CUST8402,2025-01-04,2024-07-03,Novel - Pro,Sports,86.33,1,0.18,70.7906,Cash,Delivered,Canada,London,43.0,Desktop
ORD000147,CUST5879,2025-01-21,2024-02-23,Novel - Premium,Books,74.35,5,0.25,278.8125,PayPal,Delivered,UK,Mumbai,34.0,Mobile
ORD005207,CUST4753,2025-07-25,2024-12-16,iPhone 16 - Premium,Books,53.91,1,0.26,39.8934,Credit Card,Cancelled,France,New York,28.0,Desktop
ORD002988,CUST2274,2025-08-12,2024-12-10,Running Shoes - Premium,Electronics,212.5,2,0.2,340.0,Credit Card,Cancelled,UK,New York,47.0,Mobile
ORD007159,CUST9292,2025-03-27,2024-08-10,Coffee Maker - Basic,Home & Garden,92.61,3,0.06,261.1602,Credit Card,Pending,France,Toronto,18.0,Mobile
ORD000085,CUST8023,2025-02-12,2024-04-17,Novel - Premium,Electronics,182.19,2,0.1,327.942,Cash,Delivered,France,Sao Paulo,36.0,Mobile
ORD006511,CUST9043,2025-07-11,2024-10-20,iPhone 16 - Pro,Books,307.89,1,0.18,252.46980000000002,PayPal,Delivered,Brazil,Mumbai,34.0,Mobile
ORD001134,CUST4248,2025-06-02,2024-11-03,iPhone 16 - Premium,Home & Garden,317.23,1,0.08,291.8516,Credit Card,Delivered,France,London,18.0,Desktop
ORD005857,CUST1420,2025-08-26,2025-06-16,iPhone 16 - Premium,Books,44.1,1,0.3,30.869999999999997,Bank Transfer,Pending,Brazil,Paris,26.0,Mobile
ORD001199,CUST3691,2025-01-05,2024-09-01,Running Shoes - Pro,Fashion,576.12,1,0.04,553.0752,PayPal,Delivered,UK,Sydney,48.0,Mobile
ORD004173,CUST2985,2025-01-28,2024-04-20,Coffee Maker - Premium,Home & Garden,136.25,1,0.16,114.45,Bank Transfer,Delivered,Australia,Sao Paulo,54.0,
ORD004904,CUST2300,2025-03-04,2025-01-15,Running Shoes - Premium,Electronics,155.47,1,0.22,121.2666,Credit Card,Delivered,UK,Mumbai,18.0,Mobile
ORD003996,CUST9320,2025-05-28,2025-04-17,Running Shoes - Premium,Fashion,1090.24,3,0.17,2714.6976,Credit Card,Delivered,Brazil,Mumbai,33.0,Mobile
ORD009478,CUST9732,2025-04-26,2024-11-03,T-Shirt - Basic,Electronics,162.14,4,0.23,499.39119999999997,Bank Transfer,Pending,UK,London,42.0,Tablet
ORD008490,CUST9285,2025-04-16,2025-01-01,Running Shoes - Premium,Fashion,101.21,2,0.01,200.39579999999998,Credit Card,Delivered,Canada,Sydney,35.0,Mobile
ORD000341,CUST8865,2025-07-05,2024-07-30,Coffee Maker - Premium,Electronics,262.89,2,0.25,394.335,PayPal,Delivered,UK,Toronto,55.0,Desktop
ORD005345,CUST6612,2025-09-18,2025-05-03,Novel - Pro,Home & Garden,2353.93,1,0.13,2047.9190999999998,PayPal,Pending,Brazil,Sydney,54.0,Mobile
ORD006091,CUST1085,2025-03-27,2024-08-29,Novel - Basic,Electronics,234.62,4,0.18,769.5536000000001,PayPal,Delivered,India,Sydney,25.0,Mobile
ORD004307,CUST5877,2025-02-26,2024-04-28,T-Shirt - Pro,Electronics,176.69,1,0.01,174.9231,PayPal,Delivered,Brazil,Sydney,26.0,Mobile
ORD005032,CUST4314,2025-04-01,2024-11-07,iPhone 16 - Basic,Sports,223.2,1,0.26,165.16799999999998,Bank Transfer,Delivered,France,Paris,29.0,Mobile
ORD003051,CUST6194,2025-04-13,2025-03-12,iPhone 16 - Basic,Sports,346.22,4,0.05,1315.636,Credit Card,Delivered,Brazil,New York,18.0,Mobile
ORD007910,CUST1941,2025-04-15,2025-03-09,iPhone 16 - Pro,Fashion,239.68,2,,359.52,Credit Card,Delivered,Australia,Berlin,18.0,Mobile
ORD003979,CUST3084,2025-08-15,2025-04-13,iPhone 16 - Basic,Electronics,294.13,1,0.11,261.7757,Bank Transfer,Pending,USA,Sao Paulo,31.0,Mobile
ORD001825,CUST4352,2025-12-19,2025-11-10,iPhone 16 - Basic,Books,455.68,3,0.29,970.5984,Credit Card,Delivered,Germany,London,25.0,Mobile
ORD009088,CUST6287,2025-07-16,2024-12-31,iPhone 16 - Pro,Books,34.43,1,0.13,29.9541,PayPal,Delivered,Brazil,Sydney,27.0,Mobile
ORD004004,CUST1025,2025-11-21,2025-07-05,Coffee Maker - Premium,Fashion,149.0,2,0.28,214.56,PayPal,Pending,France,London,35.0,Mobile
ORD004634,CUST1534,2025-12-22,2025-10-19,Coffee Maker - Pro,Home & Garden,644.33,1,0.03,625.0001,Credit Card,Delivered,Germany,Sao Paulo,28.0,Mobile
ORD001453,CUST3341,2025-05-11,2024-10-22,T-Shirt - Basic,Electronics,77.36,3,0.02,227.43839999999997,Credit Card,Delivered,Brazil,Toronto,,Tablet
ORD005397,CUST1044,2025-09-11,2024-10-10,T-Shirt - Pro,Fashion,148.67,3,0.24,338.9676,Cash,Delivered,Canada,Toronto,43.0,Mobile
ORD003984,CUST2598,2025-12-22,2025-06-30,Coffee Maker - Premium,Electronics,110.62,4,0.18,362.83360000000005,PayPal,Delivered,Australia,New York,31.0,Desktop
ORD003907,CUST7662,2025-01-02,2024-08-14,T-Shirt - Premium,Sports,20.89,2,0.25,31.335,Credit Card,Delivered,UK,London,30.0,Tablet
ORD004215,CUST5155,2025-10-19,2025-09-14,Running Shoes - Premium,Fashion,205.74,2,0.23,316.8396,Credit Card,Delivered,UK,Mumbai,33.0,Mobile
ORD004694,CUST3426,2025-08-25,2025-05-12,Running Shoes - Premium,Home & Garden,103.98,2,0.3,145.572,Credit Card,Delivered,India,Sydney,56.0,Desktop
ORD004991,CUST8286,2025-04-28,2024-12-20,Novel - Pro,Sports,200.4,3,0.13,523.044,Credit Card,Delivered,USA,Sao Paulo,23.0,Mobile
ORD004028,CUST7355,2025-04-28,2024-10-23,Coffee Maker - Premium,Electronics,151.56,4,0.01,600.1776,Credit Card,Delivered,Germany,Paris,,Mobile
ORD004812,CUST7330,2025-11-24,2025-03-19,iPhone 16 - Basic,Fashion,330.57,1,0.16,277.67879999999997,Credit Card,Pending,Brazil,London,34.0,Desktop
ORD003209,CUST4182,2025-12-02,2025-06-16,iPhone 16 - Basic,Electronics,204.56,3,0.13,533.9016,PayPal,Delivered,Canada,New York,24.0,Desktop
ORD003762,CUST5043,2025-05-06,2024-11-09,Novel - Basic,Fashion,71.33,1,0.14,61.343799999999995,PayPal,Delivered,Australia,New York,21.0,Desktop
ORD007750,CUST6603,2025-02-28,2024-04-16,Coffee Maker - Premium,Fashion,1012.79,1,0.06,952.0225999999999,Credit Card,Delivered,Canada,Mumbai,18.0,Desktop
ORD005248,CUST9394,2025-09-30,2025-07-26,Coffee Maker - Pro,Electronics,126.73,1,0.05,120.3935,Credit Card,Delivered,Australia,New York,26.0,Desktop
ORD009214,CUST6210,2025-08-25,2024-10-02,iPhone 16 - Premium,Electronics,106.99,5,0.09,486.80449999999996,Credit Card,Delivered,Australia,Toronto,63.0,Mobile
ORD000207,CUST9927,2025-08-18,2025-05-22,T-Shirt - Basic,Books,108.9,1,0.03,105.633,Credit Card,Pending,Brazil,Sydney,18.0,Mobile
ORD005035,CUST3417,2025-04-23,2024-06-23,Running Shoes - Basic,Home & Garden,110.1,5,0.22,429.39,Credit Card,Delivered,Brazil,Toronto,,Mobile
ORD005991,CUST2812,2025-12-06,2025-07-27,iPhone 16 - Premium,Home & Garden,1034.09,1,0.04,992.7263999999999,PayPal,Delivered,India,Mumbai,35.0,Mobile
ORD007199,CUST2144,2025-07-10,2024-07-18,Coffee Maker - Premium,Electronics,72.07,1,0.09,65.5837,Credit Card,Delivered,Brazil,London,34.0,Tablet
ORD003717,CUST2131,2025-10-24,2025-06-21,T-Shirt - Premium,Home & Garden,50.71,1,0.12,44.6248,Credit Card,Delivered,Brazil,Sao Paulo,22.0,Mobile
ORD000611,CUST2111,2025-01-25,2024-05-11,Running Shoes - Premium,Fashion,86.56,2,0.27,126.3776,Bank Transfer,Pending,Germany,New York,39.0,Tablet
ORD008903,CUST8613,2025-02-24,2024-09-18,Running Shoes - Pro,Sports,307.91,1,0.15,261.7235,Credit Card,Delivered,UK,Sao Paulo,27.0,Desktop
ORD001953,CUST4657,2025-06-08,2025-01-07,T-Shirt - Premium,Electronics,40.98,3,0.12,108.1872,Credit Card,Returned,UK,London,43.0,
ORD000015,CUST7971,2025-02-26,2024-05-23,Coffee Maker - Basic,Fashion,52.41,2,0.07,97.48259999999999,PayPal,Delivered,Brazil,London,55.0,Mobile
ORD009705,CUST2044,2025-04-08,2024-11-22,Coffee Maker - Pro,Sports,78.21,2,0.12,137.6496,Credit Card,Delivered,Australia,Berlin,41.0,Mobile
ORD003127,CUST4810,2025-03-08,2024-11-03,T-Shirt - Basic,Electronics,354.06,4,0.13,1232.1288,Credit Card,Delivered,India,Paris,33.0,Mobile
ORD009000,CUST6137,2025-04-19,2025-01-15,Running Shoes - Basic,Books,442.39,1,0.23,340.6403,PayPal,Pending,Canada,Sao Paulo,19.0,Mobile
ORD004280,CUST3138,2025-07-25,2024-12-24,Coffee Maker - Basic,Home & Garden,224.67,1,0.17,186.47609999999997,Credit Card,Delivered,USA,Mumbai,47.0,Mobile
ORD002835,CUST4144,2025-12-15,2025-08-12,iPhone 16 - Pro,Fashion,127.99,3,,291.81719999999996,Credit Card,Delivered,France,New York,38.0,Mobile
ORD008814,CUST6130,2025-04-01,2024-06-25,Novel - Premium,Electronics,72.07,2,0.15,122.51899999999999,PayPal,Delivered,USA,New York,26.0,Tablet
ORD000273,CUST5690,2025-05-23,2024-10-08,Novel - Premium,Sports,301.25,3,0.26,668.775,Credit Card,Delivered,Brazil,Sydney,47.0,Desktop
ORD005535,CUST4241,2025-02-04,2024-02-25,T-Shirt - Basic,Electronics,1648.5275727675025,3,0.05,4698.303582387382,Credit Card,Delivered,France,Paris,29.0,Desktop
ORD000737,CUST6537,2025-06-09,2024-11-08,T-Shirt - Pro,Books,10.26,1,0.06,9.6444,PayPal,Delivered,Canada,Sao Paulo,,Tablet
ORD004196,CUST1881,2025-04-30,2025-03-25,iPhone 16 - Basic,Electronics,424.49,1,0.27,309.8777,PayPal,Delivered,Brazil,Paris,39.0,Mobile
ORD002383,CUST2605,2025-05-15,2024-12-31,T-Shirt - Premium,Fashion,228.92,2,0.21,361.6936,Credit Card,Delivered,India,Sao Paulo,36.0,Tablet
ORD006285,CUST8498,2025-01-11,2024-10-30,iPhone 16 - Premium,Electronics,147.38,3,,309.498,PayPal,Delivered,Australia,London,26.0,Mobile
ORD006168,CUST2147,2025-11-05,2025-07-05,Coffee Maker - Pro,Sports,66.97,4,0.24,203.5888,Credit Card,Returned,Canada,New York,33.0,
ORD004308,CUST9855,2025-12-22,2025-08-05,Novel - Premium,Electronics,676.72,2,0.09,1231.6304,Credit Card,Delivered,India,Mumbai,18.0,Mobile
ORD007035,CUST4243,2025-12-08,2025-04-10,Novel - Premium,Fashion,157.69,1,0.17,130.8827,Credit Card,Delivered,UK,Mumbai,46.0,Tablet
ORD008387,CUST8219,2025-11-06,2025-02-25,Novel - Pro,Fashion,122.69,1,0.07,114.1017,Cash,Delivered,Australia,Toronto,54.0,Mobile
ORD000532,CUST5904,2025-08-01,2025-04-05,T-Shirt - Basic,Books,189.94,4,0.29,539.4295999999999,PayPal,Pending,Brazil,Berlin,32.0,Tablet
ORD008516,CUST3246,2025-01-11,2024-06-10,Running Shoes - Premium,Fashion,38.23,4,0.09,139.1572,Bank Transfer,Delivered,Australia,London,22.0,Mobile
ORD008420,CUST2575,2025-12-09,2025-03-17,iPhone 16 - Premium,Sports,314.68,1,0.23,242.30360000000002,Credit Card,Pending,Brazil,Sydney,18.0,Mobile
ORD005930,CUST6299,2025-09-27,2024-09-29,T-Shirt - Basic,Fashion,70.12,3,0.2,168.288,Credit Card,Delivered,USA,Toronto,43.0,Mobile
ORD008086,CUST4484,2025-10-23,2025-08-09,T-Shirt - Pro,Fashion,46.62,3,0.09,127.2726,Cash,Cancelled,Brazil,Mumbai,33.0,Desktop
ORD007096,CUST8778,2025-03-28,2025-02-06,Running Shoes - Premium,Sports,56.87,2,0.19,92.1294,PayPal,Delivered,France,Paris,45.0,Desktop
ORD002147,CUST1729,2025-01-30,2024-08-11,iPhone 16 - Basic,Electronics,40.04,5,,162.162,PayPal,Delivered,USA,Berlin,48.0,Mobile
ORD008298,CUST6997,2025-06-21,2025-03-06,Coffee Maker - Pro,Sports,83.32,3,0.2,199.968,PayPal,Delivered,Brazil,Mumbai,30.0,Mobile
ORD001588,CUST9857,2025-03-11,2025-01-21,T-Shirt - Premium,Electronics,39.34,1,0.16,33.0456,Credit Card,Delivered,USA,Sao Paulo,,
ORD006704,CUST3774,2025-04-24,2024-06-16,Coffee Maker - Premium,Home & Garden,56.54,1,0.14,48.6244,PayPal,Cancelled,Australia,Toronto,24.0,Mobile
ORD003983,CUST6351,2025-08-18,2024-11-16,Running Shoes - Premium,Electronics,153.4,2,0.2,245.44000000000003,PayPal,Returned,Australia,Paris,31.0,Mobile
ORD003750,CUST9837,2025-12-14,2025-03-29,Running Shoes - Premium,Electronics,390.21,2,0.14,671.1612,Credit Card,Pending,Australia,London,36.0,Tablet
ORD002507,CUST1534,2025-11-26,2025-07-19,Novel - Premium,Home & Garden,212.51,1,0.04,204.00959999999998,Bank Transfer,Delivered,USA,Sao Paulo,18.0,Mobile
ORD001908,CUST3742,2025-02-12,2024-03-28,Novel - Pro,Fashion,1371.04,3,0.02,4030.8576,PayPal,Pending,USA,Sao Paulo,32.0,Desktop
ORD008553,CUST4592,2025-11-29,2025-01-06,Novel - Pro,Fashion,103.67,2,0.19,167.9454,Credit Card,Pending,Australia,Toronto,43.0,Tablet
ORD006298,CUST3220,2025-09-15,2025-01-30,T-Shirt - Premium,Sports,261.25,2,0.04,501.59999999999997,PayPal,Pending,UK,Paris,30.0,
ORD005817,CUST5310,2025-08-25,2024-10-11,T-Shirt - Premium,Home & Garden,218.45,1,0.19,176.9445,Credit Card,Delivered,Australia,Paris,28.0,Desktop
ORD003899,CUST8718,2025-10-21,2025-06-14,Running Shoes - Basic,Sports,255.09,2,0.03,494.8746,Bank Transfer,Cancelled,France,Sao Paulo,27.0,Mobile
ORD009266,CUST8946,2025-02-01,2024-06-16,Running Shoes - Premium,Books,257.01,3,0.13,670.7961,PayPal,Returned,UK,Mumbai,24.0,Tablet
ORD009168,CUST7514,2025-05-16,2024-07-08,Novel - Basic,Fashion,95.12,2,0.06,178.8256,Credit Card,Delivered,France,Berlin,47.0,Mobile
ORD007838,CUST9856,2025-09-03,2025-05-14,Coffee Maker - Basic,Fashion,215.72,1,0.23,166.1044,PayPal,Delivered,Brazil,Berlin,,Mobile
ORD009378,CUST7648,2025-09-16,2024-12-30,Coffee Maker - Premium,Home & Garden,66.06,3,,172.41660000000002,PayPal,Delivered,Germany,New York,18.0,Desktop
ORD005242,CUST6990,2025-03-05,2024-06-27,T-Shirt - Premium,Fashion,609.68,2,0.25,914.52,Bank Transfer,Pending,India,Sao Paulo,45.0,Tablet
ORD002798,CUST8678,2025-11-27,2025-07-29,Running Shoes - Basic,Fashion,116.09,3,0.29,247.27169999999998,PayPal,Delivered,Canada,Toronto,35.0,Mobile
ORD008000,CUST2720,2025-02-06,2024-04-20,Coffee Maker - Basic,Books,49.28,5,0.1,221.76000000000002,Credit Card,Pending,Germany,Sao Paulo,38.0,Tablet
ORD005747,CUST8432,2025-06-25,2025-05-25,Coffee Maker - Basic,Home & Garden,965.96,1,0.1,869.364,Credit Card,Delivered,Germany,London,24.0,Desktop
ORD005835,CUST7181,2025-05-05,2024-06-21,Running Shoes - Pro,Books,662.15,2,0.2,1059.44,Credit Card,Delivered,Germany,Paris,45.0,Desktop
ORD006344,CUST5018,2025-01-01,2024-05-25,Running Shoes - Pro,Home & Garden,119.01,2,0.29,168.9942,PayPal,Delivered,Australia,Mumbai,18.0,Mobile
ORD009066,CUST7605,2025-12-18,2025-09-23,Coffee Maker - Pro,Electronics,457.7,2,0.25,686.55,Credit Card,Delivered,India,Berlin,49.0,Mobile
ORD002462,CUST7472,2025-09-16,2025-04-01,iPhone 16 - Pro,Books,116.5,2,0.13,202.71,Bank Transfer,Delivered,Australia,Sydney,18.0,Mobile
ORD003408,CUST2693,2025-04-18,2024-08-02,Novel - Premium,Books,3888.42,3,0.27,8515.6398,Credit Card,Pending,Canada,Sydney,31.0,Mobile
ORD009360,CUST5445,2025-07-19,2025-04-10,T-Shirt - Pro,Electronics,85.33,2,0.04,163.8336,Credit Card,Delivered,France,Paris,23.0,Mobile
ORD007746,CUST2521,2025-05-09,2024-06-15,Novel - Basic,Electronics,311.17,3,0.11,830.8239,Credit Card,Delivered,Brazil,Mumbai,54.0,Mobile
ORD004710,CUST1357,2025-11-14,2025-01-16,Coffee Maker - Pro,Electronics,11.47,2,0.23,17.663800000000002,Credit Card,Delivered,Australia,New York,45.0,Mobile
ORD005594,CUST4176,2025-02-02,2024-05-17,iPhone 16 - Premium,Home & Garden,94.4,1,0.22,73.632,Credit Card,Delivered,Australia,Sydney,47.0,Desktop
ORD007168,CUST2454,2025-04-16,2024-10-25,Coffee Maker - Basic,Sports,921.4,3,0.19,2239.002,Bank Transfer,Delivered,Brazil,Paris,18.0,Desktop
ORD005319,CUST8335,2025-06-24,2024-07-28,Coffee Maker - Basic,Books,20.21,2,0.06,37.9948,Bank Transfer,Returned,USA,London,46.0,Tablet
ORD006984,CUST9074,2025-09-27,2024-11-16,iPhone 16 - Pro,Books,317.73,2,0.22,495.65880000000004,Credit Card,Delivered,Canada,New York,37.0,Mobile
ORD004200,CUST4066,2025-08-01,2024-11-10,Coffee Maker - Premium,Home & Garden,212.76,5,0.18,872.316,Credit Card,Pending,France,Sydney,22.0,Mobile
ORD003808,CUST7687,2025-11-27,2025-07-30,iPhone 16 - Basic,Electronics,73.83,4,0.09,268.7412,Credit Card,Pending,Canada,London,38.0,Tablet
ORD001396,CUST2778,2025-02-27,2024-12-07,T-Shirt - Premium,Electronics,171.46,4,,672.1232,Credit Card,Delivered,Australia,Berlin,60.0,Desktop
ORD003555,CUST1148,2025-06-28,2024-09-15,Running Shoes - Premium,Books,52.71,2,0.26,78.0108,Credit Card,Delivered,Canada,Berlin,26.0,Mobile
